Line,component,carrier,bus0,bus1,r,x,b,s_nom,type,g,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,capital_cost,build_year,lifetime,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt
1264,line,AC,OCKH21,WIEN2A,0.0216,0.202,4.2819,672.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,line,AC,OCKH2A,WIEN2B,0.0213,0.1977,1.2665,760.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,line,AC,OFFE21,WBOL21,0.0327,0.3406,2.2784,1148.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,line,AC,OSBA41,THTO43,0.0182,0.292,11.0682,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,line,AC,OSBA42,THTO41,0.0182,0.292,11.0682,2771.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,line,AC,PADI41,PEWO4B,0.0556,0.7049,23.1779,2169.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,line,AC,PELH41,RYEH4A,0.025,0.4003,15.1704,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,line,AC,PELH41,RYEH4B,0.0254,0.4077,15.4489,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,line,AC,PELH41,SUND42,0.0487,0.752,31.2185,3180.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,line,AC,PELH41,WYMO41,0.029,0.4469,18.6034,2771.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,line,AC,PEMB41,SWAN41,0.0919,1.4731,55.833,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,line,AC,PEMB41,SWAN41,0.0911,1.4606,55.3574,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,line,AC,PEMB41,SWAN42,0.0918,1.4709,55.7496,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,line,AC,PEMB41,WALH41,0.2372,3.8063,207.4152,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,line,AC,PENM4A,PENT41,0.0645,0.9572,29.2535,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,line,AC,PENM4B,PENT41,0.0645,0.9572,29.2535,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,line,AC,PENT41,TRAW41,0.0633,0.9555,131.5497,1135.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,line,AC,PENT41,WYLF41,0.0382,0.6129,23.2307,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,line,AC,PENT41,WYLF41,0.0382,0.6129,23.2307,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,line,AC,PERH11,WYLF11,0.475,4.232,1.0947,330.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,line,AC,PERH11,WYLF11,0.475,4.232,1.0947,333.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,line,AC,PEWO2A,PEWO2C,0.0,0.476,0.0,1524.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,line,AC,PEWO2B,PEWO2D,0.0,0.476,0.0,1524.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,line,AC,PEWO2C,WASF2A,0.0887,0.9606,6.6274,1521.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,line,AC,PEWO2D,WASF2B,0.0889,0.9623,6.6386,1521.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,line,AC,PEWO41,QUER4A,0.0498,0.6128,19.1665,3102.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,line,AC,PEWO41,QUER4B,0.05,0.6156,19.2551,3102.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,line,AC,PITS21,TEMP21,0.0294,0.1713,44.7561,419.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,line,AC,PITS21,WIBA21,0.0077,0.0581,17.337,439.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,line,AC,PUDM41,WHAM4A,0.002,0.0178,39.06,1282.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,line,AC,PYLE21,PYLE21,0.0004,0.0063,1.69,1204.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,line,AC,RASS41,WALH41,0.0799,1.2847,109.6583,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,line,AC,RATS41,STAY4A,0.0793,0.8678,25.2757,2147.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,line,AC,RATS41,STOB41,0.0487,0.5326,21.4031,2147.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,line,AC,RATS41,WILE41,0.0397,0.435,16.174,1309.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,line,AC,RATS41,WILE41,0.0394,0.4314,12.5666,2009.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,line,AC,RAYL41,TILB4A,0.0319,0.3933,12.3014,2213.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,line,AC,REBR21,TOTT23,0.0166,0.2027,106.1327,1205.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,line,AC,REBR22,TOTT24,0.0174,0.2151,125.3726,1205.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,line,AC,RHIG41,SWAN41,0.0373,0.5973,22.6374,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,line,AC,ROCH21,STAL21,0.1235,1.3183,8.54,1324.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,line,AC,ROCH21,WHGA21,0.053,0.4934,5.9105,841.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,line,AC,ROCH21,WHGA21,0.0529,0.4929,5.7039,419.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,line,AC,RYEH41,RYEH4B,0.0001,0.0024,0.0903,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,line,AC,RYEH41,WALX4A,0.0058,0.0926,3.5096,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,line,AC,RYEH4A,RYEH43,0.0004,0.0051,0.1585,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,line,AC,RYEH4A,WALX4B,0.0059,0.095,3.6,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,line,AC,RYEH4B,RYEH42,0.0003,0.0041,0.1291,2779.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,line,AC,SAEN21,SAES21,0.0013,0.018,0.1501,1749.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,line,AC,SALH41,SALH42,0.0,0.125,0.0,2217.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,line,AC,SEAB41,WHSO4A,0.0374,0.5858,97.4265,1424.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,line,AC,SELL4A,SELL4A,0.0125,1.0,0.0,1860.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,line,AC,SELL4A,SELL4C,0.0001,0.0013,9.9716,2369.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,line,AC,SELL4A,SELL4D,0.0001,0.0013,9.9716,2369.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,line,AC,SELL4A,SELL4E,0.0002,0.0022,14.94,2369.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,line,AC,SELL4A,SELL4F,0.0002,0.0022,14.94,2369.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,line,AC,SELL4B,SELL4C,0.0004,0.0049,0.1542,3326.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,line,AC,SELL4B,SELL4D,0.0004,0.0049,0.1542,3326.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,line,AC,SELL4B,SELL4E,0.0006,0.0075,0.234,3326.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,line,AC,SELL4B,SELL4F,0.0006,0.0075,0.234,3326.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,line,AC,SHRE4A,SHRE4B,0.0001,0.001,0.0324,240.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,line,AC,SHUR41,TAUN41,0.0487,0.5369,15.6552,3100.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,line,AC,SPEN41,STEW41,0.0498,0.7386,24.4993,2470.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,line,AC,SPEN42,STEW41,0.0497,0.7368,22.4165,2470.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,line,AC,SPLN41,WALP41,0.0272,0.5117,19.3195,3189.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,line,AC,SSHI22,TYNE2A,0.031,0.2985,1.9072,1236.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,line,AC,SSHI22,WBOL21,0.02,0.1848,1.1845,1175.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,line,AC,STAL4A,THOM41,0.0793,1.2727,151.2452,1330.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,line,AC,STAL4B,STSB4A,0.0345,0.532,124.2199,1649.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,line,AC,STAY41,MARH4A,0.1328,1.4529,42.3252,2514.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,line,AC,STEN11,STES11,0.026600000000000002,0.1193,0.1077,198.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,line,AC,SUND41,WYMO41,0.0196,0.302,12.5826,3048.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,line,AC,SWAN41,SWAN4B,0.0014,0.0128,0.3677,3048.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,line,AC,SWAN42,SWAN4A,0.0014,0.0128,0.3677,1389.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,line,AC,TEMP22,WIBA21,0.0159,0.0923,24.1308,421.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,line,AC,THOM21,WMEL21,0.1105,1.0548,15.8849,764.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,line,AC,THOM2A,WMEL21,0.1126,1.0793,10.588,955.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,line,AC,THUR21,THUR2A,0.0488,0.1944,1.2745,551.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,line,AC,THUR2A,WMEL21,0.0746,0.7099,4.3235,955.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,line,AC,TILB21,WARL21,0.0597,0.553,3.5441,1175.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,line,AC,TILB21,WARL21,0.059,0.5459,3.4987,1120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,line,AC,TILB41,TILB4A,0.0001,0.0012,0.033,3102.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,line,AC,TILB41,TILB4B,0.0001,0.0011,0.0353,3102.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,line,AC,TOTT2A,TOTT22,0.0,0.0,0.0,904.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,line,AC,TOTT2A,TOTT24,0.0,0.0,0.0,950.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,line,AC,TOTT2B,TOTT21,0.0,0.0,0.0,904.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,line,AC,TOTT2B,TOTT23,0.0,0.0,0.0,950.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,line,AC,TRAW41,TREU4A,0.1002,1.2333,38.5731,3102.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,line,AC,TRAW41,TREU4B,0.1002,1.2333,38.5731,3102.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,line,AC,TREM21,USKM2A,0.0854,0.7095,3.7487,695.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,line,AC,TYNE21,WBOL21,0.051,0.4835,3.093,1180.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,line,AC,USKM11,USKM12,0.25,20.0,0.0,90.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,line,AC,USKM21,USKM2A,0.0038,0.036,0.1546,695.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,line,AC,USKM21,USKM2B,0.0039,0.0167,0.1052,682.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,line,AC,USKM21,WHSO21,0.0345,0.2401,1.6394,1005.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,line,AC,USKM21,WHSO22,0.0345,0.2405,1.6417,1005.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,line,AC,USKM2A,WHSO21,0.0306,0.289,1.2455,695.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,line,AC,USKM2B,WHSO22,0.0322,0.304,1.3103,682.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,line,AC,WBUR41,WBUR42,0.0026,2.3169,0.0,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,line,AC,WHSO41,WHSO4A,0.0001,0.0013,0.0506,992.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,line,AC,WIMB21,WIMB2A,0.0,0.0,0.0,995.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,line,AC,WTHU4C,WTHU4E,0.0,1.0,0.0,2400.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,line,AC,WTHU4D,WTHU4F,0.0,1.0,0.0,2400.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,line,AC,BOSO11,BOSW11,1.634,2.451,25.197,106.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,line,AC,BEIW21,BEIW22,0.033,0.014,4.119,321.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,line,AC,BEIW21,BEAT21,0.822,2.262,291.875,321.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,line,AC,BEIW22,BEAT22,0.822,2.262,291.875,321.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,line,AC,BEAT41,BLHI4-,0.002,0.006,4.645,321.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,line,AC,BEAT41,BLHI4-,0.002,0.006,4.645,321.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,line,AC,BODE41,BBWO41,0.0009,0.0064,5.1271,277.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,line,AC,BBWO21,BBWW21,0.3875,0.9335,103.7511,277.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,line,AC,DUDW11,DUDO11,1.8160181359044993,6.818227731864095,110.66934383451733,172.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,line,AC,DUDW12,DUDO12,1.8160181359044993,6.818227731864095,110.66934383451733,172.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,line,AC,BRFO41,BRST41,0.001209046,0.005961656,3.8508416,369.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,line,AC,BRFO41,BRST42,0.001209046,0.005961656,3.8508416,369.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,line,AC,BRST21,EAAW21,0.7715331046329164,3.2714908515927688,411.03997288999994,344.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,line,AC,BRST22,EAAW22,0.7715331046329164,3.2714908515927688,411.03997288999994,344.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
